time,temperature_C,humidity_pct,snowfall_cm,precip_mm,dewpoint_C,segment_id,CP,S_struct,SCE,admissible,depth_est_cm,depth_min_cm,depth_max_cm,corridor_score
2024-05-26 13:52:00+00:00,15.0,74.97803395047036,0.0,0.0,10.6,0,10.588809669331939,24.80905796443168,1.680981852150295e-11,False,31.850519334754537,5.354014498328447e-10,63.70103866897367,5.354014498328447e-10
2024-05-26 14:52:00+00:00,15.0,74.97803395047036,0.0,0.0,10.6,0,9.706408863554275,25.691458770209344,6.955706109832764e-12,False,30.82095277786286,2.1438148954784778e-10,61.641905555511336,2.1438148954784778e-10
2024-05-26 15:00:00+00:00,15.0,74.97803395047036,0.0,0.0,10.6,0,9.706408863554275,25.691458770209344,6.955706109832764e-12,False,30.82095277786286,2.1438148954784778e-10,61.641905555511336,2.1438148954784778e-10
2024-05-26 15:52:00+00:00,14.4,77.93575739435016,0.0,0.0,10.6,0,9.870077631367648,25.855127538022717,5.905555853515013e-12,False,31.018179957800974,1.831795942151736e-10,62.03635991541877,1.831795942151736e-10
2024-05-26 16:52:00+00:00,14.4,80.56880021677534,0.0,0.5,11.1,0,10.594164407534574,26.57921431418964,2.86281899433049e-12,False,31.856524741795187,9.119946412417047e-11,63.71304948349918,9.119946412417047e-11
2024-05-26 17:52:00+00:00,14.4,86.63915156862102,0.0,2.0,12.2,0,10.219592524410114,26.953786197314102,1.9684273385194565e-12,False,31.429600572988562,6.186688500661746e-11,62.85920114591526,6.186688500661746e-11
2024-05-26 18:00:00+00:00,14.4,86.63915156862102,0.0,2.0,12.2,0,6.13175551464607,30.035004699350868,9.035728959847782e-14,False,25.53924645165511,2.3076570877590976e-12,51.07849290330791,2.3076570877590976e-12
2024-05-26 18:52:00+00:00,17.2,83.60845992491596,0.0,1.5,14.4,0,8.175674019528088,28.59476435570442,3.814623052681564e-13,False,28.81522610019629,1.0991922575004026e-11,57.63045220038159,1.0991922575004026e-11
2024-05-26 19:32:00+00:00,15.0,89.57524878189447,0.0,0.7000000000000001,13.3,0,8.713958508628222,29.133048844804556,2.22678171090091e-13,False,29.556330344036347,6.581549585144574e-12,59.112660688066114,6.581549585144574e-12
2024-05-26 19:39:00+00:00,15.0,89.57524878189447,0.0,0.7000000000000001,13.3,0,8.713958508628222,29.069802299018534,2.3721670629220236e-13,False,29.556330344036347,7.011255334296578e-12,59.11266068806569,7.011255334296578e-12
2024-05-26 19:52:00+00:00,15.6,89.6211121318115,0.0,0.8,13.9,0,8.722366789446344,26.958235553800215,1.9596885589627553e-12,False,29.567578113949452,5.79432445461443e-11,59.13515622784096,5.79432445461443e-11
2024-05-26 20:26:00+00:00,16.1,89.65910545768759,0.0,0.0,14.4,0,8.729332232523626,25.040691224320543,1.3334169708393402e-11,False,29.576888433194345,3.943832498144312e-10,59.1537768659943,3.943832498144312e-10
2024-05-26 20:52:00+00:00,15.6,92.5704840680352,0.0,0.0,14.4,0,9.263084977754021,25.574443969550938,7.819160113141622e-12,False,30.271195170325306,2.3669532185293297e-10,60.54239034041392,2.3669532185293297e-10
2024-05-26 21:08:00+00:00,16.1,89.65910545768759,0.0,0.0,14.4,0,9.263084977754021,23.34842079676219,7.24285326525328e-11,False,30.271195170325306,2.1924982478250997e-09,60.54239033845811,2.1924982478250997e-09
2024-05-26 21:52:00+00:00,16.1,89.65910545768759,0.0,0.0,14.4,0,9.263084977754021,20.359020250029296,1.439427675358748e-09,False,30.271195170325306,4.3573196094352316e-08,60.54239029707742,4.3573196094352316e-08
2024-05-26 22:13:00+00:00,17.2,86.90663525704132,0.0,0.0,15.0,0,9.263084977754021,20.136544826448606,1.7980828437666566e-09,False,30.271195170325306,5.443011669607401e-08,60.542390286220495,5.443011669607401e-08
2024-05-26 22:50:00+00:00,17.0,82.50929269487605,0.0,0.0,14.0,0,6.044427472213033,23.355202331989595,7.193901771431216e-11,False,25.379079372357882,1.825746040540988e-09,50.75815874289002,1.825746040540988e-09
2024-05-26 22:52:00+00:00,17.2,83.60845992491596,0.0,0.0,14.4,0,6.044427472213033,20.87718539624145,8.573409833508225e-10,False,25.379079372357882,2.1758524865635882e-08,50.75815872295723,2.1758524865635882e-08
2024-05-26 23:19:00+00:00,16.1,86.8024924440895,0.0,0.0,13.9,0,4.326154550178205,22.59545831827628,1.5378611872778283e-10,False,21.744183565376588,3.343953595423708e-09,43.48836712740922,3.343953595423708e-09
2024-05-26 23:52:00+00:00,16.1,89.65910545768759,0.0,0.3,14.4,0,3.8345460785670458,18.202674809976294,1.2435944470568586e-08,False,20.485234147196522,2.5475323432113137e-07,40.97046803963981,2.5475323432113137e-07
2024-05-27 00:00:00+00:00,16.1,89.65910545768759,0.0,3.0,14.4,0,3.244615912633654,18.75769196911653,7.1390082620377225e-09,False,18.79346736442234,1.341667187869474e-07,37.58693459467796,1.341667187869474e-07
2024-05-27 00:06:00+00:00,15.6,89.6211121318115,0.0,0.0,13.9,0,3.244615912633654,16.945516378954082,4.3717542772639375e-08,False,18.79346736442234,8.216042133503358e-07,37.58693390724047,8.216042133503358e-07
2024-05-27 00:38:00+00:00,16.1,93.19596584462133,0.0,0.0,15.0,0,2.504965635445757,17.066970967015084,3.871762295625569e-08,False,16.304349308009876,6.312656490546148e-07,32.6086979847541,6.312656490546148e-07
2024-05-27 00:52:00+00:00,16.7,93.22634026155556,0.0,0.0,15.6,0,2.128969069626606,16.498010613881828,6.83919565259996e-08,False,14.829146534426725,1.0141943451001903e-06,29.658292054659103,1.0141943451001903e-06
2024-05-27 01:12:00+00:00,17.2,90.31870230195469,0.0,0.0,15.6,0,2.128969069626606,16.498010613881828,6.83919565259996e-08,False,14.829146534426725,1.0141943451001903e-06,29.658292054659103,1.0141943451001903e-06
2024-05-27 01:40:00+00:00,17.2,83.60845992491596,0.0,0.0,14.4,0,2.128969069626606,15.615609808104166,1.6528248309792547e-07,False,14.829146534426725,2.450998161433045e-06,29.65829061785529,2.450998161433045e-06
2024-05-27 01:52:00+00:00,16.7,80.3529647652201,0.0,0.0,13.3,0,1.783901334507296,15.960677543223477,1.1704849003969237e-07,False,13.310092921486529,1.557926278747996e-06,26.62018428504678,1.557926278747996e-06
2024-05-27 02:28:00+00:00,16.1,80.79823362698212,0.0,0.0,12.8,0,1.5018938079058042,16.079016302011595,1.0398529916162874e-07,False,11.921623587388101,1.2396735952268814e-06,23.843245935102605,1.2396735952268814e-06
2024-05-27 02:43:00+00:00,15.6,80.2022819995411,0.0,0.0,12.2,0,1.5194734639016867,15.372509181840552,2.1076771601526361e-07,False,12.01264917834238,2.531878630611857e-06,24.025295824806133,2.531878630611857e-06
2024-05-27 02:52:00+00:00,15.0,83.35112745337784,0.0,0.0,12.2,0,1.5194734639016867,14.997937298716092,3.0653395682564953e-07,False,12.01264917834238,3.6822848845956777e-06,24.025294674399877,3.6822848845956777e-06
2024-05-27 03:00:00+00:00,15.0,83.35112745337784,0.0,0.0,12.2,0,1.1938720073513254,11.235701745502409,1.3194615272483167e-05,False,10.2136842934383,0.00013476563476652245,20.427233821241835,0.00013476563476652245
2024-05-27 03:35:00+00:00,15.0,80.65022333157293,0.0,0.0,11.7,0,1.1938720073513254,9.191783240620389,0.00010187303849551242,False,10.2136842934383,0.0010404990532064506,20.426328087823396,0.0010404990532064506
2024-05-27 03:50:00+00:00,15.0,82.26135295754352,0.0,0.0,12.0,0,1.1938720073513254,8.653498751520257,0.00017451519346926657,False,10.2136842934383,0.0017824430905033942,20.425586143786095,0.0017824430905033942
2024-05-27 03:52:00+00:00,15.0,80.65022333157293,0.0,0.0,11.7,0,1.1938720073513254,8.653498751520257,0.00017451519346926657,False,10.2136842934383,0.0017824430905033942,20.425586143786095,0.0017824430905033942
2024-05-27 04:36:00+00:00,15.0,80.65022333157293,0.0,0.0,11.7,0,1.1938720073513254,8.645090470702133,0.0001759887525908244,False,10.2136842934383,0.001797493558158702,20.425571093318442,0.001797493558158702
2024-05-27 04:52:00+00:00,15.0,80.65022333157293,0.0,0.0,11.7,0,1.1938720073513254,8.638125027624852,0.00017721887141705902,False,10.2136842934383,0.0018100576034932774,20.425558529273108,0.0018100576034932774
2024-05-27 05:52:00+00:00,15.0,83.35112745337784,0.0,0.0,12.2,0,1.1938720073513254,8.104372282394458,0.0003022148763821091,False,10.2136842934383,0.0030867273361473452,20.424281859540454,0.0030867273361473452
2024-05-27 05:59:00+00:00,,,0.0,5.1000000000000005,,0,1.1938720073513254,8.104372282394458,0.0003022148763821091,False,10.2136842934383,0.0030867273361473452,20.424281859540454,0.0030867273361473452
2024-05-27 06:00:00+00:00,15.0,83.35112745337784,0.0,0.0,12.2,0,1.1938720073513254,8.104372282394458,0.0003022148763821091,False,10.2136842934383,0.0030867273361473452,20.424281859540454,0.0030867273361473452
2024-05-27 06:52:00+00:00,15.0,86.6971363992965,0.0,0.0,12.8,0,1.1938720073513254,8.104372282394458,0.0003022148763821091,False,10.2136842934383,0.0030867273361473452,20.424281859540454,0.0030867273361473452
